Month,FPI_Equity (USD_MN),FPI_Debt (USD_MN),FPI_Hybrid (USD_MN),FPI_Equity (INR_Crore),FPI_Debt (INR_Crore),FPI_Hybrid (INR_Crore),MF_Equity (INR_Crore),MF_Debt (INR_Crore),usd_inr,MF_Equity (USD_MN),MF_Debt (USD_MN)
05/06/2012,-113.31,-203.65,,-629.6,-1131.5,,-424.04,"4,974.91",5.55643809,-76.31507687,895.3415694
04/06/2012,-103.42,64.35,,-574.2,357.2,,198.83,3364.37,5.552117579,35.81156148,605.9615907
01/06/2012,-24.76,-174.87,,-138.4,-977.8,,-639.82,4606.66,5.589660743,-114.4649075,824.1394624
31/05/2012,-112.49,446.85,,-634.7,2521.2,,-271.64,4355.48,5.642279314,-48.14366409,771.9362615
30/05/2012,15.26,-37.15,,85.5,-208.1,,-133.86,"1,854.89",5.602883355,-23.89127018,331.0598994
29/05/2012,33.66,220.56,,187.10,1226,,-470.67,"4,601.65",5.558526441,-84.67531908,827.8542972
28/05/2012,32.44,154.9,,179.3,856,,-487.34,"3,082.06",5.527127004,-88.17239041,557.6242409
25/05/2012,-65.34,6.35,,-364.10,35.4,,-192.73,"1,639.42",5.572390572,-34.58659215,294.2040725
24/05/2012,-8.6,-115.55,,-48.40,-650.4,,-59.95,2026.2,5.627906977,-10.65227273,360.0272727
23/05/2012,-57.24,105.14,,-320.2,588.00,,-4.86,"1,178.48",5.593990217,-0.868789507,210.6689419
22/05/2012,-39.68,184.35,,-217.8,1011.8,,-122.13,696.44,5.48891129,-22.25031405,126.88
21/05/2012,-10.7,-69.98,,-58.5,-382.7,,-153.29,"1,278.62",5.46728972,-28.03765812,233.87
18/05/2012,-37.52,-70.55,,-205.9,-387.2,,395.9,143.95,5.487739872,72.14263235,26.23119961
17/05/2012,7.64,-27.89,,41.5,-151.7,,-3.76,404.02,5.431937173,-0.69220241,74.38
16/05/2012,-88.7,40.32,,-481.6,218.90,,-202.87,"4,114.26",5.429537768,-37.36413829,757.76
15/05/2012,-25.24,16.79,,-135.9,90.40,,-102.93,"2,348.02",5.384310618,-19.11665342,436.0855394
14/05/2012,75.23,149.44,,404.1,802.70,,-152.49,"6,447.67",5.371527316,-28.38857387,1200.342029
11/05/2012,32.85,-79.83,,176.20,-428.20,,-88.68,"1,716.38",5.363774734,-16.5331328,319.9947957
10/05/2012,64.19,-41.14,,342.4,-219.4,,315.42,"4,111.12",5.3341642,59.13203797,770.71
09/05/2012,-66.82,-43.1,,-357.2,-230.4,,-78.86,"3,540.06",5.345704879,-14.75203024,662.2251097
08/05/2012,-69.88,-0.69,,-369.30,-3.7,,-361.33,"1,563.14",5.284773898,-68.37189385,295.7818121
07/05/2012,-111.15,16.29,,-592.9,86.9,,-371.23,"1,669.31",5.334233018,-69.59388514,312.9428344
04/05/2012,95.4,105.48,,512.50,566.7,,-238.72,"2,058.39",5.3721174,-44.43685463,383.1617678
03/05/2012,17.12,7.41,,91.20,39.4,,-14.55,"1,297.30",5.327102804,-2.731315789,243.5282456
02/05/2012,46.14,89.41,,244.2,473.3,,-70.17,"2,438.96",5.292587776,-13.25816462,460.8256118
30/04/2012,102.95,44.82,,540.7,235.40,,-33.42,"2,892.73",5.252064109,-6.363212502,550.779644
27/04/2012,-62.91,-318.25,,-331.40,-1676.6,,33.66,"2,311.59",5.26784295,6.38971213,438.8114873
26/04/2012,-37.21,-198.53,,-195.6,-1043.6,,80.29,"2,145.31",5.256651438,15.27398211,408.1134208
25/04/2012,-53.43,-111.19,,-280.5,-583.6,,98.81,419.43,5.249859629,18.82145561,79.89356471
24/04/2012,-158.96,40.34,,-839.20,213,,-65.97,118.13,5.279315551,-12.49593804,22.37600667
23/04/2012,-64.85,-10.73,,-338.7,-56,,-322.87,-992.30,5.222821897,-61.81907145,-189.9930765
20/04/2012,63.14,-87.65,,328.30,-455.8,,-249.82,-368.59,5.199556541,-48.04640512,-70.88873774
19/04/2012,-13.13,29.81,,-68.20,154.7,,-329.25,"-1,153.23",5.194211729,-63.38786657,-222.0221393
18/04/2012,54.92,-43.64,,282.9,-224.8,,14.44,174.36,5.151128915,2.803269,33.85
17/04/2012,75.8,-67.95,,391.4,-350.8,,95.21,98.52,5.163588391,18.43872764,19.07975473
16/04/2012,-106.79,-33.76,,-551.70,-174.4,,-88.47,1422.26,5.166214065,-17.12472594,275.3002454
13/04/2012,33.4,38.23,,171.70,196.6,,23.52,827.67,5.140718563,4.575235877,161.0027839
12/04/2012,35.77,34.04,,184,175.1,,21.24,"2,572.23",5.143975398,4.129102174,500.0471038
11/04/2012,-72.06,-45.78,,-371.5,-236,,-152.42,"-2,409.11",5.155426034,-29.56496689,-467.296007
10/04/2012,-202.95,-7.79,,-1039.2,-39.9,,19.05,"-2,694.53",5.120473023,3.720359411,-526.226774
09/04/2012,-49.29,216.75,,-252.7,1111.4,,82.77,"-3,689.09",5.126800568,16.14457182,-719.5696324
04/04/2012,26.32,47.89,,134.4,244.5,,256.05,-2038,5.106382979,50.143125,-399.1083333
03/04/2012,73.02,46.86,,369.20,237,,31.25,152.64,5.056149,6.180593174,30.18898375
02/04/2012,253.68,-249.89,,1297.7,-1278.3,,33.04,-993.89,5.115499842,6.45880188,-194.2899092
29/03/2012,-254.07,-212.9,,-1299.4,"-1,088.90",,-268.92,-737.97,5.114338568,-52.5815795,-144.2943188
28/03/2012,48.9,-394.82,,249,"-2,010.30",,-20.72,-318.13,5.09202454,-4.069108434,-62.47613253
27/03/2012,15.49,-278.05,,78.9,"-1,415.50",,-41.93,"1,097.99",5.09360878,-8.231884664,215.5622953
26/03/2012,-18.39,-65.59,,-94.4,-336.6,,9.2,1104.5,5.133224579,1.792245763,215.1668962
23/03/2012,64.87,173.5,,330.2,883.2,,-91.63,376.05,5.090180361,-18.00132677,73.87753937
21/03/2012,128.81,64.69,,651.7,327.30,,10.64,56.33,5.059389799,2.103020408,11.13375372
20/03/2012,38.92,-180.9,,195.6,-909.10,,-173.53,-300.15,5.025693731,-34.52856646,-59.72309816
19/03/2012,37.06,-11.29,,185.8,-56.60,,-221.7,1525.36,5.013491635,-44.22067815,304.2510312
16/03/2012,182.59,-16.62,,918.7,-83.60,,-173.79,1142.7,5.031491319,-34.5404551,227.1096038
15/03/2012,36.42,25.39,,182.9,127.50,,-123.95,-2841.59,5.021965953,-24.68156916,-565.8321914
14/03/2012,415.79,20.82,,2074.9,103.9,,-375.53,-2058.26,4.990259506,-75.2525995,-412.4555041
13/03/2012,182.05,-45.39,,907.4,-226.3,,-254.12,-630.80,4.98434496,-50.98363015,-126.5562486
12/03/2012,277.77,-93.96,,1387.3,-469.3,,-65.09,"2,632.36",4.994419844,-13.03254473,527.0602157
09/03/2012,270.95,1.87,,1355.2,9.4,,-23.24,5073.58,5.001660823,-4.646456612,1014.379059
07/03/2012,-58.63,-217.67,,-296.5,"-1,100.80",,-201.9,"8,425.05",5.057137984,-39.92376728,1665.971944
06/03/2012,-34.27,-88.18,,-171.4,-441.10,,-241.82,109.57,5.001459002,-48.34989148,21.90760735
05/03/2012,39.52,-5.51,,196.8,-27.40,,-187.87,5446.71,4.979757085,-37.72673984,1093.77022
02/03/2012,121.99,-82.78,,602,-408.6,,351.64,"5,089.13",4.934830724,71.25675017,1031.26739
01/03/2012,56.14,-102.61,,275.9,-504.4,,77.8,3039.97,4.914499466,15.83070678,618.5716412
29/02/2012,132.91,212.22,,650.5,1038.6,,-321.89,3351.32,4.894289369,-65.76848563,684.7408781
28/02/2012,174.29,501.74,,856.5,"2,465.70",,-7.99,"4,188.28",4.914223421,-1.625892703,852.2770825
27/02/2012,-110.6,510.35,,-542.5,2503.2,,-154.57,"7,197.02",4.905063291,-31.51233548,1467.263432
24/02/2012,1548.59,761.58,,7598.1,3736.7,,-20.82,"4,148.74",4.906463299,-4.243382398,845.5662964
23/02/2012,76.53,38.92,,376.9,191.70,,188.04,"4,183.23",4.924866066,38.18174901,849.4099016
22/02/2012,196.35,85.9,,966.9,423.00,,-12.18,"3,021.75",4.924369748,-2.473412969,613.6318259
21/02/2012,304.5,12.04,,1494.6,59.10,,-38.29,"4,418.41",4.908374384,-7.800953432,900.1778703
17/02/2012,120.82,-33.06,,594.6,-162.70,,13.66,"3,088.94",4.921370634,2.775649512,627.6584776
15/02/2012,444.05,-139.62,,2185.3,-687.10,,-275.45,"4,591.39",4.921292647,-55.9710669,932.9642289
14/02/2012,232.44,-63.7,,1146.7,-314.20,,87.96,"3,819.69",4.933316125,17.82979192,774.26
13/02/2012,131.31,-38.86,,647.6,-191.70,,-61.98,"2,434.07",4.931840682,-12.56731594,493.54
10/02/2012,69.15,347.6,,343.3,"1,725.60",,-70.83,2169.77,4.964569776,-14.26709729,437.0509627
09/02/2012,294.27,-106.66,,1450.4,-525.7,,-91.86,"1,862.68",4.928806878,-18.63737052,377.92
08/02/2012,91.8,168.58,,450.5,827.2,,4.81,"2,212.59",4.907407407,0.980150943,450.8673962
07/02/2012,141.53,-47.98,,692.3,-234.7,,468.14,"3,598.69",4.891542429,95.70396389,735.70
06/02/2012,226.85,-27.39,,1104.3,-133.30,,290.32,"1,206.20",4.867974432,59.63876845,247.78
03/02/2012,198.92,-52.84,,974.00,-258.7,,91.63,"3,143.62",4.89644078,18.71359302,642.02
02/02/2012,434.55,91.68,,"2,134.90",450.4,,-34.54,6253.1,4.912898401,-7.03047309,1272.792452
01/02/2012,422.49,6.52,,2092.7,32.3,,-457.27,"1,413.91",4.953253331,-92.31710341,285.45
31/01/2012,129.83,21.93,,645,109,,-268.41,-825.02,4.968035123,-54.02739581,-166.07
30/01/2012,-16.09,-95.1,,-79.6,-470.8,,-122.13,"2,013.09",4.947172157,-24.6868304,406.92
27/01/2012,274.78,-71.06,,1364.2,-352.8,,130.32,"1,752.79",4.964699032,26.24932532,353.05
25/01/2012,234.34,-21.9,,1172.2,-109.50,,161.96,"2,930.96",5.002133652,32.37818325,585.94
24/01/2012,181.94,76.83,,909.1,383.9,,74.22,"2,433.92",4.99670221,14.85379694,487.1052742
23/01/2012,-2.55,-53.75,,-12.8,-270.1,,94.47,"1,570.18",5.019607843,18.82019531,312.8092969
20/01/2012,198.15,170.43,,997.3,857.7,,-17.16,575.27,5.033055766,-3.409459541,114.2983561
19/01/2012,138.73,35.77,,697.7,179.9,,103.16,"1,154.11",5.029193397,20.51223563,229.48
18/01/2012,189.74,-37.01,,961.3,-187.5,,77.12,"2,951.34",5.066406662,15.22183377,582.5312094
17/01/2012,208.46,5.13,,1064.5,26.2,,105.73,"1,992.92",5.106495251,20.7050031,390.27
16/01/2012,86.6,152.2,,447.3,786.2,,-18.99,"1,790.98",5.165127021,-3.676579477,346.74
13/01/2012,70.88,432.01,,364.5,2221.9,,192.46,"1,344.88",5.142494357,37.42541783,261.5228927
12/01/2012,101.38,538.96,,525.4,2793.4,,54.07,512.14,5.182481752,10.43322535,98.82
11/01/2012,96.14,309.27,,497.5,1600.4,,-141.37,660.70,5.174745163,-27.3192197,127.6777849
10/01/2012,77.58,110.61,,405.20,577.7,,61.36,750.80,5.222995617,11.74804738,143.748924
09/01/2012,2.35,67.7,,12.4,357,,94.67,"2,016.79",5.276595745,17.94149194,382.2142339
06/01/2012,4.75,395.89,,25.1,"2,089.70",,-50.93,327.31,5.284210526,-9.63814741,61.94113546
05/01/2012,104.07,208.52,,549.3,1100.6,,28.86,-625.6,5.278178149,5.46779574,-118.5257455
04/01/2012,48.41,552.56,,257.3,2936.3,,-203.47,-867.35,5.315017558,-38.28209366,-163.1885484
03/01/2012,61.18,221.23,,325.7,1177.6,,-233.55,810.97,5.323635175,-43.87039914,152.3338796
02/01/2012,-7.33,203.77,,-39.1,1086.1,,-62.96,"-1,125.87",5.334242838,-11.80298721,-211.0646317
30/12/2011,-16.29,-152.58,,-86.8,-812.7,,22.08,"-3,780.97",5.328422345,4.143815668,-709.5852684
29/12/2011,-115.61,7.03,,-616.9,37.5,,94.84,-208.7,5.336043595,17.77346799,-39.11137462
28/12/2011,31.88,8.57,,169.7,45.6,,-120.41,1366.98,5.323086575,-22.62033471,256.8021355
27/12/2011,68.76,81.15,,363.7,429.2,,-108.16,"3,867.98",5.289412449,-20.44839593,731.2683662
26/12/2011,29.09,-200.65,,153.7,"-1,059.90",,15.64,-165.76,5.283602613,2.960101496,-31.37253351
23/12/2011,51.6,365.47,,272,1926.8,,-101.38,-2783.29,5.271317829,-19.23238235,-528.0064853
22/12/2011,-16.55,204.74,,-87.4,1080.7,,99.57,242.17,5.280966767,18.85450229,45.85713387
21/12/2011,-7.04,-77.36,,-37.1,-407.5,,-21.37,710.76,5.269886364,-4.055115903,134.8719784
20/12/2011,-81.91,22.43,,-434.4,119,,7.19,1962.61,5.30338176,1.35573872,370.0676453
19/12/2011,-74.81,48.72,,-396.2,258.00,,69.96,4181.84,5.296083411,13.20976174,789.6099202
16/12/2011,-28.33,518.64,,-149.6,2739.1,,79.59,"1,202.56",5.28062125,15.07209024,227.7307807
15/12/2011,-41.78,1.92,,-226.6,10.4,,-193.23,1593.71,5.423647678,-35.62731421,293.844677
14/12/2011,-10.41,150.47,,-55.8,806.2,,261.96,"1,757.96",5.360230548,48.87103226,327.9635054
13/12/2011,-91.66,516.96,,-489.5,2760.7,,-150.23,"3,450.18",5.340388392,-28.13091277,646.05
12/12/2011,-60.85,381.92,,-319.00,2002.2,,-249.96,"3,749.66",5.242399343,-47.68045768,715.2564608
09/12/2011,-55.94,421.2,,-292.20,2199.9,,-206.71,"4,879.56",5.2234537,-39.57343395,934.16354
08/12/2011,37.77,278.56,,195.60,"1,442.40",,-44.98,6566.94,5.178713264,-8.685555215,1268.064028
07/12/2011,15.43,382.94,,79.4,1970.2,,119.41,"8,521.30",5.145819831,23.20524307,1655.965479
05/12/2011,41.23,433.1,,211.9,2225.8,,-101.43,13.25,5.139461557,-19.73553044,2.578091081
02/12/2011,138.65,230.92,,712,1185.9,,-2.11,"-9,224.91",5.1352326,-0.41,"-1,796.40"
01/12/2011,175.17,277.87,,904.8,1435.3,,-128.38,2234.81,5.165268025,-24.85447016,432.6609944
30/11/2011,26.8,108.71,,139.8,567.1,,-55.33,"8,002.37",5.21641791,-10.60689557,1534.073791
29/11/2011,-35,71.5,,-181.8,371.3,,-152.12,"7,345.95",5.194285714,-29.29,"1,414.24"
28/11/2011,-42.45,11.28,,-220.7,58.6,,-133.93,5978.67,5.199057715,-25.76043725,1149.952612
25/11/2011,-144.91,215.17,,-755.9,1122.5,,87.23,-1.41,5.216341177,16.72244913,-0.270304405
24/11/2011,-211.75,-5.1,,-1106.4,-26.7,,-59.39,10282.35,5.225029516,-11.36644297,1967.902759
23/11/2011,-205.51,-151.93,,-1070.7,-791.6,,-34.81,"8,786.82",5.209965452,-6.68,"1,686.54"
22/11/2011,-163.59,-136.73,,-862.2,-720.6,,-74.24,7761.94,5.270493306,-14.08596799,1472.716034
21/11/2011,-116.24,6.79,,-601.1,35.1,,-89.41,8216.5,5.171197522,-17.289999,1588.896956
18/11/2011,-147.11,-44.05,,-755.5,-226.2,,-317.79,5883.44,5.135612807,-61.87966499,1145.615961
17/11/2011,-31.69,-0.23,,-160.70,-1.2,,-351.13,"3,664.08",5.071000316,-69.2427486,722.555664
16/11/2011,-90.77,-255.69,,-462.1,-1301.5,,59.24,"3,134.67",5.09088906,11.63647436,615.7411727
15/11/2011,-74.59,-19.07,,-377.2,-96.5,,-19.36,"3,349.93",5.056978147,-3.828373277,662.4371121
14/11/2011,43.1,106.38,,215.9,532.80,,243.62,"5,149.62",5.009280742,48.63,"1,028.02"
11/11/2011,42.29,26.12,,212.60,131.3,,125.18,4291.48,5.02719319,24.90057479,853.6532888
09/11/2011,84.71,40,,421.7,199.1,,-188.67,"7,160.77",4.978160784,-37.89953925,1438.436867
08/11/2011,101.95,92.02,,503.4,454.40,,28.99,"5,132.77",4.937714566,5.871137267,"1,039.50"
04/11/2011,43.99,180.81,,215.9,887.5,,-143.61,"4,170.59",4.907933621,-29.26078694,849.7649565
03/11/2011,15.77,-189.93,,77.90,-937.8,,-149.65,"6,409.79",4.939759036,-30.295,1297.591634
02/11/2011,39.4,82.99,,194.1,408.8,,-190.81,"2,842.20",4.926395939,-38.73216899,576.9329212
01/11/2011,6.82,62.15,,33.5,305,,-66.22,"-2,297.47",4.91202346,-13.48120597,-467.7237433
31/10/2011,98.5,108.53,,481.4,530.40,,108.36,"-2,136.27",4.887309645,22.17170752,-437.1055152
28/10/2011,483.47,-60.6,,2360.4,-295.9,,-348.46,325.74,4.882205721,-71.37347746,66.72
25/10/2011,91.52,-36.32,,454.5,-180.40,,699.78,-415.65,4.966127622,140.9105954,-83.70
24/10/2011,29.43,-227.54,,146.80,-1134.8,,-223.13,"1,936.03",4.988107373,-44.73239714,388.1291751
21/10/2011,-35.59,106.76,,-178.20,534.5,,-659.91,1892.73,5.007024445,-131.7968401,378.014931
20/10/2011,-86.69,172.48,,-430.90,857.4,,-337.54,1953.93,4.970584843,-67.90750197,393.0986115
19/10/2011,3.53,52.79,,17.3,259.6,,-14.07,3436.84,4.900849858,-2.870930636,701.27
18/10/2011,-50.71,-135.63,,-249.2,-666.40,,-432.44,4.14,4.914218103,-87.99772231,0.842453451
17/10/2011,81.3,-9.47,,397.5,-46.3,,214.32,677.11,4.889298893,43.83450566,138.4881585
14/10/2011,-16.98,74.7,,-83.3,366.5,,52.27,"2,226.47",4.905771496,10.65479712,453.85
13/10/2011,135.81,83.9,,665.8,411.3,,-261.23,"2,544.26",4.902437228,-53.28574091,518.9785981
12/10/2011,131.83,44.82,,649.2,220.70,,-42.89,-245.33,4.924524008,-8.709471195,-49.81801278
11/10/2011,37.34,258.51,,183.1,1267.6,,-381.25,131.02,4.903588645,-77.74918078,26.71920699
10/10/2011,57.31,133.39,,281.2,654.6,,29.95,"1,752.64",4.906648054,6.103963371,357.20
07/10/2011,99.98,50.85,,491.3,249.9,,-281.02,756.53,4.913982797,-57.1878274,153.95
05/10/2011,-197.04,-28.03,,-969.3,-137.90,,89.31,219.61,4.919305725,18.15500093,44.64247849
04/10/2011,-196.27,-71.1,,-966.1,-350,,-388.84,"2,950.55",4.922300912,-78.99557686,599.4249545
03/10/2011,-158.3,-273.39,,-782.4,-1351.2,,-112.82,580.93,4.942514214,-22.82643916,117.54
30/09/2011,-63.43,151.7,,-310.3,742.2,,184.45,"4,418.83",4.892006937,37.70436191,903.2754976
28/09/2011,51.49,151.7,,-310.3,742.2,,105.51,-3340.06,-6.026412896,-17.50792749,554.2368334
27/09/2011,18.04,18.51,,251.9,90.6,,-338.92,"1,496.49",13.96341463,-24.272,107.17
26/09/2011,-202.92,-81.37,,88.7,-400.2,,-281.43,-1355.51,-0.437118076,643.8306156,3101.015662
23/09/2011,-239.53,113.87,,-1006.8,565,,-0.25,0,4.203231328,-0.059478049,0.00
22/09/2011,-252.88,12.48,,-1189.8,62,,-209.19,"-1,108.54",4.704998418,-44.46122642,-235.6090059
21/09/2011,69.67,-505.63,,-1234.6,-2468.5,,98.19,"2,277.44",-17.72068322,-5.540982747,-128.5187468
20/09/2011,78.53,-1.49,,333.7,-7.10,,-157.27,1768.33,4.249331466,-37.01052772,416.1431073
19/09/2011,-0.83,-99.25,,378.7,-478.6,,-332.64,361.15,-456.2650602,0.729049908,-0.791535516
16/09/2011,83.12,138.41,,-4,661.50,,9.62,1229.03,-0.048123195,-199.9036,-25539.2434
15/09/2011,34.87,-206.98,,394.6,-982.5,,-155.9,1161.84,11.31631775,-13.77656614,102.6694394
14/09/2011,-1.92,178.32,,166.80,853.2,,75.1,73.65,-86.875,-0.864460432,-0.85
13/09/2011,-78.48,147.14,,-9.20,703.40,,-101.87,608.62,0.117227319,-868.9953913,5191.793217
12/09/2011,-165.96,-8.6,,-369.6,-40.50,,15.11,-633.57,2.227042661,6.784782468,-284.4893864
09/09/2011,-47.38,-115.24,,-779.60,-541.3,,-421.32,1800.39,16.45420008,-25.60562032,109.4182635
08/09/2011,6.36,-144.33,,-219.80,-669.5,,-72.46,-510.47,-34.55974843,2.096658781,14.7706515
07/09/2011,81.3,-35.4,,29.40,-163.5,,55.6,-351.13,0.361623616,153.7510204,-970.9819388
06/09/2011,123.3,42.51,,374.2,195.7,,20.51,-24.38,3.03487429,6.758105291,-8.033281668
05/09/2011,46.14,199.37,,568.8,919.6,,-224.41,-1036.83,12.32769831,-18.20372257,-84.10572468
02/09/2011,256.69,20.85,,212,95.8,,-57.92,2296,0.825898944,-70.12964528,2780.001132
30/08/2011,147.36,-84.69,,1178.1,-388.7,,-132.28,"2,956.26",7.99470684,-16.54594754,369.7771612
29/08/2011,105.82,62.19,,678.2,286.2,,314.87,1426.86,6.408996409,49.12937688,222.633921
26/08/2011,-20.98,101,,485.4,463.3,,-55.1,806.54,-23.13632031,2.381536877,-34.86034034
25/08/2011,-323.88,223.61,,-96.6,1029.8,,0.54,-1306.72,0.298258614,1.810509317,-4381.164323
24/08/2011,-165.56,-109.19,,-1494,-503.7,,184.12,3045.2,9.023918821,20.40355234,337.4587095
23/08/2011,-15.7,213.81,,-757.8,978.60,,-67.83,2142.71,48.26751592,-1.405292953,44.39238189
22/08/2011,-166.73,298.68,,-71.7,1364.7,,6.73,5358.39,0.430036586,15.64983124,12460.31192
18/08/2011,-280.88,-37.67,,-766.1,-173.1,,53.1,5683.69,2.727499288,19.46838272,2083.846557
17/08/2011,-89.86,76.06,,-1281.1,346.9,,128.51,1207.88,14.25662141,9.014057138,84.72414082
16/08/2011,-46.45,-136.89,,-407.6,-620.9,,356.18,"1,280.06",8.775026911,40.59018891,145.88
12/08/2011,-89.15,98.99,,-210.2,447.9,,201.57,2616.55,2.357823892,85.48984539,1109.730887
11/08/2011,20.73,235.88,,-404.5,1070.2,,24.44,"3,021.19",-19.51278341,-1.252512237,-154.8313194
10/08/2011,55.07,12.54,,93.9,56.8,,-64.35,"5,672.52",1.705102597,-37.73966454,"3,326.79"
09/08/2011,-434.03,320.62,,248.9,1449.4,,85.93,766.15,-0.573462664,-149.8441057,-1336.006768
08/08/2011,-246.82,-75.81,,"-1,960.70",-342.5,,-87.17,-659.85,7.943845718,-10.97327454,-83.06430203
05/08/2011,-359.26,-32.73,,-1109.7,-147.2,,203.07,-902.57,3.088849301,65.7429289,-292.20
04/08/2011,-33.04,-101.08,,-1609.6,-452.9,,77.97,3733.28,48.71670702,1.600477634,76.63243738
03/08/2011,-180.52,-120.05,,-146.70,-533.2,,-176.32,-552.82,0.812652338,-216.9685508,-680.2663013
02/08/2011,-18.7,-263.46,,-801.1,-1169.2,,-201.59,"4,676.22",42.83957219,-4.705695918,109.1565522
01/08/2011,35.69,17.27,,-82.7,76.40,,-220.74,"1,581.22",-2.317175679,95.26252237,-682.39
29/07/2011,-140.17,-102.69,,157.2,-452.4,,71.57,2347.61,-1.121495327,-63.81658333,-2093.285583
28/07/2011,94.52,9.57,,-618.9,42.2,,84.8,"4,042.28",-6.547820567,-12.95087413,-617.3473996
27/07/2011,24.71,-380.17,,417.1,-1677.5,,162.53,"2,161.18",16.87980575,9.628665308,128.03
26/07/2011,-9.55,29.86,,108.6,131.3,,-242.88,"5,064.16",-11.37172775,21.35823204,-445.3289871
25/07/2011,54.09,129.25,,-42.3,572.4,,-306.79,-2333.18,-0.78202995,392.2995532,"2,983.49"
22/07/2011,118.25,126.11,,240.20,560.1,,41.52,2546.57,2.031289641,20.44021649,1253.671534
21/07/2011,-38.69,414.7,,524.7,1840.3,,258.08,"1,596.40",-13.56164384,-19.03014141,-117.7143434
20/07/2011,-7,-183.73,,-171.9,-816.4,,222.29,"3,004.27",24.55714286,9.051948807,122.337929
19/07/2011,93.63,-37.39,,-31.1,-166.30,,151.76,797.49,-0.332158496,-456.8903151,-2400.932113
18/07/2011,-11.81,35.58,,417.5,158.6,,223.83,2601.73,-35.35139712,-6.331574371,-73.59624263
15/07/2011,32.54,69.75,,-52.7,310.9,,473.17,474.07,-1.619545175,-292.1622732,-292.7179848
14/07/2011,75.82,86.47,,144.9,385,,212.83,849.93,1.911105249,111.3648765,444.7321781
13/07/2011,33.73,44.05,,337.6,196.2,,6.75,"1,006.42",10.00889416,0.674400178,100.5525669
12/07/2011,-205.28,-157.49,,150.40,-702.20,,97.56,"1,201.79",-0.732657833,-133.1590213,-1640.3155
11/07/2011,106.9,-19.27,,-917.4,-86.1,,59.06,979.40,-8.581852198,-6.88,-114.12
08/07/2011,152.57,-37.55,,474.3,-166.6,,-35.1,-200.13,3.108736973,-11.29075901,-64.37662682
07/07/2011,168.85,310.7,,676.3,"1,377.20",,-40.17,-984.72,4.005330175,-10.02913574,-245.85
06/07/2011,63.31,67.94,,750,301.8,,-239.97,565.92,11.84646975,-20.2566676,47.7711936
05/07/2011,193.4,537.26,,281,2384.5,,-176.64,"-2,503.23",1.45294726,-121.5735801,"-1,722.86"
04/07/2011,266.54,94.28,,860.60,419.5,,-46.61,-881.20,3.228783672,-14.43577667,-272.9201116
01/07/2011,600.48,-71.75,,1185,-319,,199.51,-450.78,1.973421263,101.0985357,-228.4256324
29/06/2011,171.74,-466.72,,2677.3,-2080.9,,150.56,-680.65,15.58926284,9.657929406,-43.66
28/06/2011,225.54,-239.33,,771.80,"-1,075.60",,-48.83,1113.78,3.4220094,-14.26939388,325.4754356
27/06/2011,397.09,-103.15,,1016.1,-464.7,,-393.18,1115,2.558865748,-153.6540165,435.739937
24/06/2011,227.38,135.61,,1790.9,611.6,,-149.95,-296.29,7.876242414,-19.03826623,-37.61819208
23/06/2011,107.65,112.6,,1021.8,506,,-156.97,64.86,9.491871807,-16.5373072,6.833214915
22/06/2011,-59.86,39.89,,483.7,179.20,,35,-53.48,-8.080521216,-4.331403763,6.618384949
21/06/2011,-122.72,-126.11,,-268.3,-565.20,,-22,1173.11,2.186277705,-10.06276556,536.5786776
20/06/2011,-94.94,115.67,,-551.2,519.5,,-89.9,-934.00,5.805772067,-15.48458999,-160.8743832
17/06/2011,-80.83,-149.6,,-427.1,-673.10,,-54.42,306.80,5.283929234,-10.29915383,58.06285179
16/06/2011,-94.29,22.93,,-363.20,103,,-186.91,893,3.851946124,-48.52352395,231.8308645
15/06/2011,-20.62,-52.97,,-423.30,-237.9,,-9.44,-779.26,20.528613,-0.459845972,-37.95970045
14/06/2011,-83.38,-34.95,,-92.10,-156.2,,-75.11,14.68,1.104581434,-67.99860803,13.29010206
13/06/2011,-26.08,-46.69,,-373.30,-209,,-229.6,553.86,14.31365031,-16.0406322,38.69453201
10/06/2011,-105.12,226.71,,-117,1017.2,,-17.75,8.28,1.113013699,-15.94769231,7.439261538
09/06/2011,32.66,62.44,,-470.10,279.2,,-81.96,510.32,-14.39375383,5.694136567,-35.4542676
08/06/2011,39.19,-109.44,,146.1,-489.4,,179.48,1094.96,3.727991835,48.14388227,293.7130897
